X,Y,OBJECTID,GLOBAL_ID,TYPE_CODE,IDENT,CHANNEL,NAS_USE,CLASS_TXT,NAME_TXT,CITY,STATE,COUNTRY,STATUS,REMARKS,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-77.865499444,38.6412022220001,1016,15850C41-04E7-452B-8DB3-1DEBA0A64F97,8,CSN,,1,H-VORTACW,CASANOVA,CASANOVA,,UNITED STATES,RESTRICTED,3RD PARTY SURVEY.||VOR UNUSBL 310-350 BYD 10 NM BLW 11000 FT.||TACAN AZM UNUSBL 310-350 BYD 10 NM BLW 11000 FT.||DME UNUSBL 310-350 BYD 10 NM BLW 11000 FT.,0,0,1,1,1,0
-77.905284722,38.454324167,1017,2C7E0979-A449-409B-8CBA-9797E0410CBD,3,MSQ,,1,MHW,NAILR,CULPEPER,VA,UNITED STATES,RESTRICTED,NDB UNUSBL 260-355 BYD 15 NM.,0,0,1,0,1,0
-80.712900556,37.087705,1018,8AF89E6A-DDE1-44EF-A511-18F08D2C4CF4,8,PSK,,1,H-VORTACW,PULASKI,DUBLIN,,UNITED STATES,RESTRICTED,"DME UNUSBL 034-038 BYD 25 NM; 135-175 BYD 25 NM BLW 10000 FT; 200-225 BYD 10 NM; 250-350 BYD 25 NM BLW 10000 FT; 284-286 BYD 10 NM BLW 10000 FT; 287-316 BYD 25 NM BLW 10000 FT; 315-335 BYD 10 NM BLW 10000 FT; 334-033 BYD 25 NM BLW 10000 FT.||TACAN AZIMUT",0,0,1,1,0,0
-79.243130556,37.2624225000001,1019,9EA88520-1899-4C9A-B8AB-04F1150F5880,3,LY,,1,MHW/LOM,BOJAR,EVINGTON,VA,UNITED STATES,IFR,NDB UNMONITORED WHEN ATCT CLOSED.,0,0,1,0,0,0
-77.828219167,37.5285094440001,1020,88FB0D81-ACB9-499D-B2ED-B75DA7A0FE31,8,FAK,,1,H-VORTACW,FLAT ROCK,FLAT ROCK,VA,UNITED STATES,RESTRICTED,"TACAN 338 DEG RADIAL UNUSBL.||VOR UNUSBL 111-168; 169-204 BLO 5,000 FT; 274-337 BLO 4,000 FT; 274-337 BYD 33 NM; .",0,0,1,1,0,0
-77.110105833,38.6615894440001,1021,368D63AC-630C-4965-923C-AB22E2D6E6F9,3,DAA,,1,HW,DAVEE,FORT BELVOIR,,UNITED STATES,RESTRICTED,UNUSBL BYD 15 NM.,0,0,1,0,1,0
-77.450509167,38.266348056,1022,8B5B4C66-08E1-47D1-9BA9-4F38B09C9B3D,3,EZF,,1,MHW,SHANNON,FREDERICKSBURG,VA,UNITED STATES,RESTRICTED,NDB UNUSBL BYD 15 NM.||NDB UNMON WHEN ARPT UNATNDD.,0,0,1,0,1,0
-78.1530247219999,38.0136008330001,1023,D144FEAC-99B2-4980-AA8C-DA85B2CCF321,8,GVE,,1,H-VORTAC,GORDONSVILLE,GORDONSVILLE,,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 250-260 BYD 25 NM BLW 7000 FT.||VOR UNUSBL 005-050 BYD 40 NM; 180-207 BYD 40 NM; 208-218 BYD 40 NM BLW 3000 FT; 208-218 BYD 50 NM; 219-225 BYD 40 NM; 260-301 BYD 40 NM; 302-312 BYD 40 NM BLW 9000 FT; 302-312 BYD 65 NM; 313-331 BYD 40 NM;",0,0,1,1,0,0
-76.3594027779999,37.085555556,1024,1F1E941B-BA2A-41B1-858C-FC9D1DCA1989,9,LFI,,1,L-TACAN,LANGLEY,HAMPTON,,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 252-278 BYD 20 NM; 278-342; 357-033 BYD 20 NM.||DME UNUSBL 103-165 BYD 30 NM; 252-278 BYD 20 NM; 278-342; 357-033 BYD 20 NM.",0,0,1,1,0,0
-76.711353889,37.4486600000001,1025,7D63BE18-4F03-4CCE-B355-6975377D3A9E,8,HCM,,1,L-VORTACW,HARCUM,HARCUM,,UNITED STATES,RESTRICTED,"VOR UNUSBL 056-095 BLW 2000 FT; 174; 275-300 BLW 2000 FT.",0,0,1,1,0,0
-77.466695278,38.934596389,1026,6656158D-55D1-46C7-9F05-DF9EB833C910,6,AML,,1,L-VORW/DME,ARMEL,HERNDON,,UNITED STATES,RESTRICTED,"VOR UNUSBL 055-092 BLW 4500 FT; 093-115; 116-210 BLW 4500 FT.||DME UNUSBL 055-210 BYD 28 NM BLW 2500 FT; 211-230 BYD 30 NM BLW 3000 FT.",0,0,1,1,1,0
-77.115943611,37.3288700000001,1027,5F9D2AC9-B747-4B4E-A153-5C88D3DE2915,8,HPW,,1,L-VORTACW,HOPEWELL,HOPEWELL,VA,UNITED STATES,RESTRICTED,"VOR UNUSBL 052-060 BYD 40 NM; 100-105 BYD 40 NM; 150-160 BYD 40 NM; 205-220 BLW 4500 FT; 225-242 BYD 30 NM BLW 6000 FT; 295-305 BYD 40 NM; 330-345 BYD 40 NM.",0,0,1,1,0,0
-78.2055558329999,38.8543916670001,1028,2E639318-03BE-4385-8E0D-C5A416E07B12,8,LDN,,1,L-VORTACW,LINDEN,LINDEN,VA,UNITED STATES,IFR,"DME PORTION UNUSABLE 115-150 BYD 20 NM BELOW 3500'; 150-155 BYD 20 NM BELOW 4000'; 155-175 BYD 20 NM BELOW 4500'; 175-200 BYD 20 NM BELOW 5000'; 200-225 BYD 20 NM BELOW 5500'.||TACAN AZIMUTH UNUSABLE 115-225 BYD 20 NM.",0,0,1,1,1,0
-78.471674722,38.6995622220001,1029,32CFA0B5-CA93-4965-9034-E972D5AE389A,3,LUA,,1,MHW,CAVERNS,LURAY,VA,UNITED STATES,RESTRICTED,"NDB UNUSBL 209-049 BYD 15 NM; 050-208 BYD 10 NM.||NDB UNMON WHEN ARPT UNATNDD.",0,0,1,0,0,0
-79.917450833,36.590094444,1030,1D40BECD-86BE-45F9-BC8C-C0679CABBE8B,3,UV,,1,MHW/LOM,BALES,MARTINSVILLE,VA,UNITED STATES,IFR,LOC & NDB UNMONITORED 1700-0800.||NDB LCTD 5.1 NM FROM APCH END RWY 30 ON EXTENDED RWY CENTERLINE.||NDB UNMON WHEN ARPT UNATNDD.,0,0,1,0,0,0
-79.106889167,37.9005247220001,1031,AF73BB58-35F8-4BDE-B0DC-0B24E2C4D54D,6,MOL,,1,L-VOR/DME,MONTEBELLO,MONTEBELLO,VA,UNITED STATES,IFR,DME UNUSBL 158-168 BYD 30 NM BLW 6000 FT.,0,0,1,1,0,0
-76.277281944,36.940044722,1032,CD788A8C-58B4-47DD-801E-CB2F94CDDDFF,9,NGU,,1,L-TACAN,CHAMBERS,NORFOLK,,UNITED STATES,RESTRICTED,TACAN AZM UNUSBL 261-269 BYD 20 NM.||NO NOTAM MP WED 1230-1630Z++.,0,0,1,0,0,0
-76.200323611,36.8918997220001,1033,EF93B4B7-E749-4B81-B6A6-388CA7B595DC,8,ORF,,1,H-VORTAC,NORFOLK,NORFOLK,,UNITED STATES,RESTRICTED,"VOR UNUSBL BYD 30 NM BLW 2500 FT; 050-070 BYD 40 NM; 100-150 BYD 40 NM; 170-180 BYD 40 NM; 211-221 BYD 40 NM BLW 6000 FT; 211-221 BYD 81 NM; 260-280 BYD 40 NM; 306-324 BYD 40 NM; 325-335 BYD 10 NM BLW 4000 FT; 325-335 BYD 20 NM; 336-340 BYD 40 NM; 350-02",0,0,1,1,0,0
-79.881635,37.204061944,1034,07CF04C7-882D-4E2B-811F-8D79071D1999,3,VIT,,1,MHW,VINTON,ROANOKE,VA,UNITED STATES,IFR,NDB UNUSBL BYD 11 NM ALL ALTS.,0,0,1,0,0,0
-79.978985833,37.3242008330001,1035,0422AC7F-3A0A-4142-8FE7-C9A50D94CFAD,7,ODR,,1,T-VORW,WOODRUM,ROANOKE,,UNITED STATES,RESTRICTED,"VOR UNUSBL:  035-050 BYD 20 NM BLO 7,000 FT; 035-110 BYD 10 NM BLO 4,200 FT;  035-110 BYD 15 NM BLO 6,500 FT; 290-360 BYD 15 NM ALL ALTITUDES.",0,0,1,0,0,0
-79.0144991669999,36.675038611,1036,BC4AF958-97EE-4CB1-B6F6-67ADCB40BF78,8,SBV,,1,L-VORTAC,SOUTH BOSTON,SOUTH BOSTON,VA,UNITED STATES,IFR,,0,0,1,1,0,0
-76.037046389,36.8242225000001,1037,4E4DA9AD-D683-4A9C-99CE-88A1326436CC,9,NTU,,1,H-TACAN,OCEANA,VIRGINIA BEACH,,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 200-210 BYD 20 NM BLW 2000 FT; 211-244 BYD 20 NM BLW 3000 FT; 245-315; 316-349 BYD 20 NM BLW 6000 FT; 350-199 BYD 20 NM BLW 2000 FT.||RWY 14R TACAN GROUND CHECK POINT UNUSBL.||DME UNUSBL 200-210 BYD 20 NM BLW 2000 FT; 211-244 BYD 20 NM B",0,0,1,1,0,0
-77.0009725,36.982818889,1038,772F8DF4-F17D-43E6-9426-285DBBA547EE,3,AKQ,,1,MHW,WAKEFIELD,WAKEFIELD,VA,UNITED STATES,RESTRICTED,NDB UNMON.||NDB UNUSBL BYD 10 NM.,0,0,1,0,0,0
-72.449363056,44.085476944,1039,9B2EC91E-DE38-4DBF-9632-1E0944CA009B,6,MPV,,1,L-VORW/DME,MONTPELIER,BARRE/MONTPELIER,VT,UNITED STATES,RESTRICTED,"VOR UNUSBL 010-020 BYD 25 NM BLW 7500 FT; 015-031 BYD 40 NM; 032-042 BYD 40 NM BLW 5000 FT; 032-042 BYD 65 NM; 043-060 BYD 40 NM; 043-070 BYD 40 NM BLW 9100 FT; 045-060 BYD 24 NM BLW 8500 FT; 170-182 BYD 40 NM; 210-275 BYD 40 NM.||DME UNUSBL 043-070 BYD ",0,0,1,1,0,0
-73.182634722,44.3971047220001,1040,89B97520-0B14-4BC6-BB2A-3876091682E7,6,BTV,,1,L-VORW/DME,BURLINGTON,BURLINGTON,,UNITED STATES,RESTRICTED,"VOR UNUSBL 030-086 BYD 40 NM; 075-132 BYD 30 NM BLW 9000 FT; 087-097 BYD 40 NM BLW 9000 FT; 087-097 BYD 49 NM; 098-169 BYD 40 NM; 133-165 BYD 30 NM BLW 8000 FT; 170-180 BYD 40 NM BLW 5800 FT; 170-180 BYD 47 NM; 181-196 BYD 40 NM; 244-292 BYD 40 NM; 340-3",0,0,1,1,0,0
-72.956601667,43.7061475,1041,C91955D0-5609-4379-B8C7-9B4B8677925C,3,DYO,,1,MHW,SMUTO,RUTLAND,VT,UNITED STATES,RESTRICTED,NDB UNUSBL 351-189 BYD 15 NM.,0,0,1,0,0,0
-122.591536667,45.747811111,1042,E1C07141-0DF2-4FB3-878C-B56E1339B582,8,BTG,,1,H-VORTACW,BATTLE GROUND,BATTLE GROUND,,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 035-085 BYD 35 NM BLW 10000 FT.||DME UNUSBL 035-085 BYD 35 NM BLW 10000 FT.||VOR UNUSBL 034-044 BYD 40 NM BLW 14500 FT; 034-044 BYD 56 NM; 045-048 BYD 40 NM; 049-059 BYD 40 NM BLW 10000 FT; 049-059 BYD 51 NM BLW 11500 FT; 049-059 BYD 59 ",0,1,1,1,0,1
-122.579255,48.945285556,1043,04BDA055-A2EF-4A1B-BEAA-7BCB3295E476,8,HUH,,1,H-VORTACW,WHATCOM,BELLINGHAM,,UNITED STATES,RESTRICTED,"TACAN AZM UNUSABLE 155-165 BYD 15 NM BLO 6,000 FT.",1,1,1,1,0,0
-122.418416389,48.468599167,1044,0FA26A00-102F-4D5C-87F1-92BB1B406137,3,BVS,,1,MHW,SKAGIT/BAY VIEW,BURLINGTON/MOUNT VERNON,WA,UNITED STATES,RESTRICTED,NDB UNUSBL 350-030 BYD 20 NM.,1,0,1,0,0,0
-122.724416667,48.2446944440001,1045,FDA3CC76-4B04-4876-A112-EF754F9C395D,6,CVV,,1,L-VORW/DME,PENN COVE,COUPEVILLE,WA,UNITED STATES,RESTRICTED,"DME UNUSBL 126-160 BYD 30 NM BLW 2200 FT; 250-260 BYD 30 NM BLW 3400 FT; 330-360 BYD 30 NM BLW 2200 FT.||VOR UNUSBL 001-360 BYD 40 NM.",1,1,1,1,0,0
-117.426336667,47.9677522220001,1046,811A075A-C517-47F6-BD9D-163706CE17D2,3,DPY,,1,MHW,DEER PARK,DEER PARK,WA,UNITED STATES,IFR,NDB UNMONITORED.,0,0,1,0,0,0
-119.424003889,47.3779188890001,1047,C79AAE5A-BCBC-4403-8A6E-B72B6B2D1604,8,EPH,,1,H-VORTACW,EPHRATA,EPHRATA,WA,UNITED STATES,RESTRICTED,"VOR UNUSBL 010-014 BYD 40 NM; 042-054 BYD 40 NM; 214-228 BYD 40 NM BLW 7000 FT; 214-228 BYD 52 NM BLW 10000 FT; 214-228 BYD 77 NM; 229-247 BYD 40 NM; 310-350 BYD 25 NM BLW 6500 FT; 310-353 BYD 40 NM; 358-004 BYD 40 NM.||TACAN AZM UNUSBL 280-295 BYD 25 NM",0,0,1,1,0,0
-122.277801111,47.9198338890001,1048,C15E95AA-1B73-4CC4-91BA-871E9EDED30C,6,PAE,,1,L-VORW/DME,PAINE,EVERETT,,UNITED STATES,IFR,,1,1,1,1,0,0
-123.023861111,48.512138889,1049,093CA916-23DC-4F53-A880-01CFB0881F2A,3,FHR,,1,MHW,FRIDAY HARBOR,FRIDAY HARBOR,WA,UNITED STATES,IFR,,1,0,1,0,0,0
-124.149268889,46.947040556,1050,948CC80D-1942-415F-9710-486252D7D980,8,HQM,,1,H-VORTACW,HOQUIAM,HOQUIAM,WA,UNITED STATES,RESTRICTED,"VOR UNUSBL 017-024 BYD 40 NM; 037-042 BYD 40 NM; 053-058 BYD 40 NM; 066-079 BYD 40 NM; 081-091 BYD 40 NM BLW 4000 FT; 081-091 BYD 55 NM BLW 5000 FT; 081-091 BYD 62 NM; 092-137 BYD 40 NM; 154-157 BYD 40 NM; 195-208 BYD 40 NM; 268-273 BYD 40 NM; 357-004 BY",1,1,1,1,0,0
-119.316816667,47.2108633330001,1051,20F9544B-10ED-454C-B242-E35992464ABB,6,MWH,,1,H-VORW/DME,MOSES LAKE,MOSES LAKE,WA,UNITED STATES,RESTRICTED,"3RD PARTY SURVEY.||VOR UNUSBL 025-040 BYD 40 NM; 055-070 BYD 40 NM; 071-081 BYD 40 NM BLW 28000 FT; 175-198 BYD 40 NM BLW 6000 FT; 175-198 BYD 67 NM BLW 10000 FT; 175-198 BYD 70 NM; 200-210 BYD 40 NM; 220-230 BYD 40 NM; 240-253 BYD 40 NM BLW 18000 FT; 25",0,0,1,1,0,0
-119.274509444,47.1157111110001,1052,7119A2D9-79D2-4354-BD42-07BC01557DF6,3,MW,,1,MHW/LOM,PELLY,MOSES LAKE,WA,UNITED STATES,IFR,NDB UNMON.||NDB UNUSBL 060-090 BYD 10 NM.||3RD PARTY SURVEY.,0,0,1,0,0,0
-124.627043333,48.299899167,1053,ED4BC314-35BE-40AE-B15E-8FA95CCD28D5,8,TOU,,1,H-VORTACW,TATOOSH,NEAH BAY,WA,UNITED STATES,RESTRICTED,"VOR UNUSBL 020-025 BYD 40 NM; 085-090 BYD 40 NM; 091-101 BYD 40 NM BLW 15000 FT; 091-101 BYD 58 NM; 103-109 BYD 40 NM; 356-360 BYD 40 NM.",1,1,1,1,0,0
-122.661786944,48.354935278,1054,A40E51BF-E728-4066-B310-06EEEA15E9ED,9,NUW,,1,H-TACAN,WHIDBEY ISLAND,OAK HARBOR,WA,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBLE 133-163 BYD 30 NM BELOW 4,000 FT.||TACAN OPERATES 0730-0000.",1,1,1,1,0,0
-122.901833333,46.9716388890001,1055,D638B058-F76D-4D6B-9618-87EBB64BF04D,8,OLM,,1,H-VORTACW,OLYMPIA,OLYMPIA,WA,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 223-258 BYD 20 NM BLW 4100 FT; 258-283 BYD 30 NM BLW 4100 FT; 358-043 BYD 10 NM BLW 6000 FT; 358-043 BYD 20 NM BLW 7000 FT.||DME UNUSBL 223-258 BYD 20 NM BLW 4100 FT; 258-283 BYD 30 NM BLW 4100 FT; 358-043 BYD 10 NM BLW 6000 FT; 358-043 ",0,1,1,1,0,0
-119.117293889,46.2702661110001,1056,21911ED7-8C24-4416-A5CB-57B8F3623242,6,PSC,,1,L-VORW/DME,PASCO,PASCO,WA,UNITED STATES,RESTRICTED,"DME UNUSBL 160-172 BYD 30 NM; 201-215 BYD 35 NM; 237-245 BYD 35 NM.||VOR UNUSBL 015-025 BYD 40 NM BLW 6000 FT; 015-025 BYD 53 NM; 026-055 BYD 40 NM; 155-185 BYD 40 NM; 186-202 BYD 40 NM BLW 5400 FT; 186-202 BYD 53 NM BLW 6000 FT; 186-202 BYD 58 NM; 203-2",0,0,1,0,0,0
-123.670250833,48.1501994440001,1057,F814C60E-C304-47AB-93AB-F2E5214E09B5,3,CL,,1,MHW/LOM,ELWHA,PORT ANGELES,,UNITED STATES,RESTRICTED,NDB UNUSABLE 100-235 BEYOND 12 NM.,1,0,1,0,0,0
-122.309616111,47.4353730560001,1058,60DE34F9-A9A0-4195-8AF9-11593F2CD158,8,SEA,,1,H-VORTACW,SEATTLE,SEATTLE,,UNITED STATES,RESTRICTED,"VOR UNUSBL 002-010 BYD 40 NM; 008-023 BYD 20 NM BLW 3500 FT; 008-023 BYD 30 NM BLW 4100 FT; 037-047 BYD 40 NM BLW 12000 FT; 037-047 BYD 46 NM BLW 18000 FT; 048-066 BYD 40 NM; 067-077 BYD 40 NM BLW 12000 FT; 067-077 BYD 56 NM BLW 18000 FT; 078-110 BYD 40 ",1,1,1,1,0,1
-117.662069444,47.6101194440001,1059,2F1280B9-5389-4A5C-8BE3-F919C94AB1C7,9,SKA,,1,L-TACAN,FAIRCHILD,SPOKANE,WA,UNITED STATES,RESTRICTED,"DME UNUSBL 130-135 BYD 19 NM BLW 10000 FT; 160-175 BYD 15 NM BLW 10000 FT; 195-225 BYD 19 NM BLW 10000 FT; 265-270 BYD 15 NM BLW 8000 FT; 265-270 BYD 35 NM||TACAN UNUSBL 130-135 BYD 19 NM BLW 10000 FT; 160-175 BYD 15 NM BLW 10000 FT; 195-225 BYD 19 NM BL",0,0,1,0,0,0
-117.626885833,47.5649458330001,1060,87C96D71-D5A4-44F7-872D-C0674B9601B7,8,GEG,,1,H-VORTACW,SPOKANE,SPOKANE,WA,UNITED STATES,RESTRICTED,"VOR UNUSBL 007-022 BYD 26 NM BLW 7000 FT; 029-041 BYD 40 NM; 307-337 BYD 30 NM BLW 9000 FT; 342-007 BYD 18 NM BLW 7000 FT; 342-007 BYD 25 NM.",0,0,1,1,0,0
-118.292535556,46.0869761110001,1061,66A3B0CE-5B32-4BBE-AFDD-CA8400F6A906,6,ALW,,1,L-VORW/DME,WALLA WALLA,WALLA WALLA,,UNITED STATES,RESTRICTED,"VOR UNUSBL 016-071 BYD 31 NM BLW 12500 FT, 032-042 BYD 62 NM, 032-042 BYD 40 NM BLW 12500 FT, 042-169 BYD 40 NM, 071-101 BYD 20 NM BLW 14500 FT, 101-146 BYD 20 NM BLW 13500 FT, 256-285 BYD 40 NM, 286-296 BYD 50 NM, 286-296 BYD 40 NM BLW 4000 FT, 291-302 ",0,0,1,1,0,0
-120.2108275,47.3996925000001,1062,08C6320A-D6CC-461E-98D6-79C51B1E242D,6,EAT,,1,L-VORW/DME,WENATCHEE,WENATCHEE,,UNITED STATES,RESTRICTED,"VOR UNUSBL 041-123 BYD 20 NM; 124-132 BYD 17; 133-249 BYD 20; 250-262 BYD 25 NM BLO 12000 FT; 250-262 BYD 35 NM; 263-349 BYD 20 NM; 350-040 BYD 16 NM.||DME UNUSBL 041-249 BYD 20 NM; 250-262 BYD 25 NM BLO 12000 FT; 250-262 BYD 35 NM; 263-349 BYD 20 NM; 35",0,0,1,1,0,0
-120.444636667,46.570242222,1063,F6705E44-8E54-4B8A-8285-EDF3F7712F0C,8,YKM,,1,H-VORTACW,YAKIMA,YAKIMA,,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 095-115 BYD 26 NM BLW 8000 FT; 095-115 BYD 35 NM; 115-207 BYD 20 NM BLW 8500 FT; 115-207 BYD 36 NM BLW 10000 FT; 207-230 BYD 20 NM BLW 10000 FT; 290-315 BYD 20 NM BLW 11000 FT; 315-080 BYD 12 NM BLW 15000 FT.||VOR UNUSBL 025-035 BYD 5 NM",0,1,1,1,0,0
-89.7636224999999,43.550835556,1064,6CE18F16-E74A-44AA-9ECC-DECDC9528BCB,8,DLL,,1,H-VORTAC,DELLS,BARABOO,WI,UNITED STATES,RESTRICTED,"VOR UNUSBL 008-122 BYD 40 NM; 103-114 BYD 30 NM BLW 17000 FT; 135-148 BYD 40 NM; 165-290 BYD 40 NM; 291-301 BYD 40 NM BLW 9000 FT; 291-301 BYD 108 NM BLW 14500 FT; 291-301 BYD 123 NM; 302-312 BYD 40 NM BLW 18000 FT; 313-323 BYD 40 NM BLW 3500 FT; 313-323",0,0,1,1,0,0
-90.2590472219999,43.9428333330001,1065,4D4F0AA0-8E9E-49DE-BB55-35CA73CCC33B,9,VOK,,1,L-TACAN,VOLK,CAMP DOUGLAS,WI,UNITED STATES,RESTRICTED,"TACAN UNMONITORED 1600-0800.||TACAN  NO NOTAM MP: 1400-1530Z++ MON.||DME UNUSBL 130-164 BYD 25 NM; 165-175; 176-260 BYD 25 NM; 280-300 BYD 30 NM.||TAC AZM UNUSBL 165-175; 185-232 BYD 25.",0,0,1,0,0,0
-91.478535,44.8976702780001,1066,435A40E1-373C-4C20-BF99-6872CF22878A,8,EAU,,1,L-VORTACW,EAU CLAIRE,EAU CLAIRE,WI,UNITED STATES,RESTRICTED,"VOR UNUSBL 021-031 BYD 40 NM BLW 6000 FT; 021-031 BYD 73 NM; 097-108 BYD 40 NM BLW 4000 FT; 097-108 BYD 73 NM; 109-124 BYD 40 NM; 125-135 BYD 40 NM BLW 4700 FT; 125-135 BYD 55 NM; 136-157 BYD 40 NM; 158-168 BYD 40 NM BLW 3500 FT; 158-168 BYD 47 NM; 169-1",0,0,1,1,0,0
-88.132852778,44.398517778,1067,DF77192E-5918-4E25-B153-D5879EEB4C02,3,SG,,1,MHW/LOM,DEPRE,GREEN BAY,WI,UNITED STATES,IFR,,0,0,1,0,0,0
-88.1948563889999,44.5551602780001,1068,F71C877A-5916-4DCB-A41D-9CA54A7F29A2,8,GRB,,1,H-VORTACW,GREEN BAY,GREEN BAY,WI,UNITED STATES,RESTRICTED,"VOR UNUSBL 000-025 BYD 40 NM; 026-036 BYD 40 NM BLW 2600 FT; 026-036 BYD 49 NM; 040-047 BYD 40 NM; 048-058 BYD 40 NM BLW 18000 FT; 059-065 BYD 40 NM; 221-233 BYD 40 NM; 255-265 BYD 40 NM; 270-300 BLW 7000 FT.",0,0,1,1,0,0
-89.105257778,42.558009444,1069,0CE1FE2A-A5F6-496B-9DCB-9D37DCD543D2,6,JVL,,1,L-VORW/DME,JANESVILLE,JANESVILLE,WI,UNITED STATES,RESTRICTED,"VOR UNUSBL 001-089; 155-175 BYD 15 NM; 282-000 BYD 30 NM BLW 3000 FT.",0,0,1,1,0,0
-89.339696944,43.1448350000001,1070,3D23423E-2B79-49D6-AB36-595A6B923BCA,8,MSN,,1,L-VORTACW,MADISON,MADISON,WI,UNITED STATES,RESTRICTED,"MNTRD BY TWR.||TACAN AZM & DME UNUSABLE  010-070 DEG BYD 20 NM BLO 4500 FT;   070-210 DEG BYD 20 NM BLO 3500 FT; 210-240 DEG BYD 30 NM BLO 4,000 FT; 285-010 DEG BYD 30 NM BLO 4,000 FT.||VOR PORTION UNUSBL 155-230 BYD 20 NM BLO 2800 FT; 230-155 BYD 30 NM ",0,0,1,0,0,0
-88.5559325,43.9904302780001,1071,28B5761D-1AEC-4F8B-88B1-73B5E407C931,8,OSH,,1,L-VORTAC,OSHKOSH,OSHKOSH,WI,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 166-174 BYD 10 NM.||DME UNUSBL 012-018 BYD 38 NM; 145-175; 196-257 BYD 35 NM BLW 3000 FT.||VOR UNUSBL 010-020 BYD 40 NM; 155-160 BYD 40 NM; 185-265 BYD 40 NM; 199-250 BYD 35 NM BLW 3000 FT.",0,0,1,1,0,0
-90.6418475,43.9378230560001,1072,6AE31EEF-C91A-4C64-8E9D-BDECB26C534E,3,CMY,,1,MHW,MCCOY,SPARTA,WI,UNITED STATES,IFR,UNMONITORED WHEN ATCT CLOSED.,0,0,1,0,0,0
-80.2678619439999,39.253218889,1073,E19912B3-2A8A-44DA-AA0A-4820A10FE64B,6,CKB,,1,L-VORW/DME,CLARKSBURG,CLARKSBURG,,UNITED STATES,RESTRICTED,"VOR UNUSBL 041-051 BYD 6 NM; 056-081; 116-137.",0,0,1,0,0,0
-80.0992725,38.914435833,1074,1BD276F9-1E9B-442D-A9AD-11960908BBB3,8,EKN,,1,L-VORTACW,ELKINS,ELKINS,WV,UNITED STATES,RESTRICTED,"TACAN AZM UNUSBL 081-148 BYD 32 NM BLW 9000 FT; 149-193; 273-039 BYD 12 NM BLW 6000 FT.||DME UNUSBL 081-148 BYD 32 NM BLW 9000 FT; 149-193; 273-039 BYD 12 NM BLW 6000 FT.",0,0,1,1,0,0
-79.859415,38.8939436110001,1075,3F2EF9E7-1A5F-4FAD-BAD4-E750626ACD5E,3,RQY,,1,HW,RANDOLPH COUNTY,ELKINS,WV,UNITED STATES,RESTRICTED,"NDB UNUSBL 018-084 BYD 10 NM; 085-017 BYD 15 NM.",0,0,1,0,0,0
-78.9895,39.225492778,1076,95BD8EBC-7760-47E0-9670-2D07ADB1588D,6,ESL,,1,L-VORW/DME,KESSEL,KESSEL,WV,UNITED STATES,IFR,"DME UNUSBL 260-270 BYD 10 NM BLW 6500 FT; 288-295 BYD 10 NM BLW 6500 FT.",0,0,1,1,0,0
-80.468436111,37.782176667,1077,CAA3065F-9AAE-4F8B-BA65-D00E4EA564AD,3,LW,,1,MHW/LOM,BUSHI,LEWISBURG,WV,UNITED STATES,RESTRICTED,NDB UNMNTD WHEN ATCT CLSD.||NDB UNUSBL BYD 15 NM.,0,0,1,0,0,0
-77.848356111,39.3855722220001,1078,4875D248-0959-471B-8BD3-10C89E6A99EF,8,MRB,,1,L-VORTACW,MARTINSBURG,MARTINSBURG,WV,UNITED STATES,RESTRICTED,"VOR UNUSBL 020-030 BYD 15 NM BLW 6900 FT; 127-146 BYD 15 NM; 290-310 BYD 35 NM BLW 5400 FT.",0,0,1,1,1,0
-111.046766389,41.272487778,1079,EDD8EAD4-AC5A-4D64-B3E5-8416F9C6D372,6,EVW,,1,T-VORW/DME,EVANSTON,EVANSTON,WY,UNITED STATES,RESTRICTED,VOR UNUSBL 030-046 BYD 30 NM BLW 14000 FT.||DME UNUSBL 030-046 BYD 30 NM BLW 14000 FT.,0,0,1,1,0,0
-110.424061111,41.3784400000001,1080,2E8783BF-BCDA-46C4-B441-331E10723B50,6,FBR,,1,L-VORW/DME,FORT BRIDGER,FORT BRIDGER,WY,UNITED STATES,RESTRICTED,"VOR UNUSBL 129-207 BYD 40 NM; 208-218 BYD 40 NM BLW 14000 FT; 208-218 BYD 69 NM; 219-226 BYD 40 NM; 227-237 BYD 40 NM BLW 12000 FT; 227-237 BYD 65 NM; 245-257 BYD 40 NM BLW 12000 FT; 245-257 BYD 56 NM.",0,0,1,1,0,0
-105.522233889,44.2709047220001,1081,891CA765-B58E-47AB-B6D4-010B7FBF8186,3,GC,,1,MHW/LOM,DERYK,GILLETTE,WY,UNITED STATES,IFR,NDB UNMONITORED||NDB UNMONITORED 2200-0600.,0,0,1,0,0,0
